provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
LE,2020-02-13,1,0,1,0,0
LO,2020-02-13,0,0,0,0,0
LU,2020-02-13,0,0,0,0,0
M,2020-02-13,15,15,0,0,0
MA,2020-02-13,1,0,1,0,0
ME,2020-02-13,0,0,0,0,0
MU,2020-02-13,0,0,0,0,0
NA,2020-02-13,0,0,0,0,0
O,2020-02-13,0,0,0,0,0
OR,2020-02-13,0,0,0,0,0
P,2020-02-13,0,0,0,0,0
PM,2020-02-13,0,0,0,0,0
PO,2020-02-13,0,0,0,0,0
S,2020-02-13,0,0,0,0,0
SA,2020-02-13,0,0,0,0,0
SE,2020-02-13,1,1,0,0,0
SG,2020-02-13,0,0,0,0,0
SO,2020-02-13,2,0,2,0,0
SS,2020-02-13,0,0,0,0,0
T,2020-02-13,0,0,0,0,0
TE,2020-02-13,0,0,0,0,0
TF,2020-02-13,0,0,0,0,0
TO,2020-02-13,0,0,0,0,0
V,2020-02-13,0,0,0,0,0
VA,2020-02-13,0,0,0,0,0
VI,2020-02-13,0,0,0,0,0
Z,2020-02-13,1,1,0,0,0
ZA,2020-02-13,0,0,0,0,0
A,2020-02-14,2,2,0,0,0
AB,2020-02-14,0,0,0,0,0
AL,2020-02-14,0,0,0,0,0
AV,2020-02-14,0,0,0,0,0
B,2020-02-14,1,1,0,0,0
BA,2020-02-14,0,0,0,0,0
BI,2020-02-14,0,0,0,0,0
BU,2020-02-14,0,0,0,0,0
C,2020-02-14,0,0,0,0,0
CA,2020-02-14,0,0,0,0,0
CC,2020-02-14,1,1,0,0,0
CE,2020-02-14,0,0,0,0,0
CO,2020-02-14,0,0,0,0,0
CR,2020-02-14,0,0,0,0,0
CS,2020-02-14,0,0,0,0,0
CU,2020-02-14,0,0,0,0,0
GC,2020-02-14,0,0,0,0,0
GI,2020-02-14,0,0,0,0,0
GR,2020-02-14,0,0,0,0,0
GU,2020-02-14,0,0,0,0,0
H,2020-02-14,0,0,0,0,0
HU,2020-02-14,0,0,0,0,0
J,2020-02-14,0,0,0,0,0
L,2020-02-14,0,0,0,0,0
LE,2020-02-14,0,0,0,0,0
LO,2020-02-14,0,0,0,0,0
LU,2020-02-14,0,0,0,0,0
M,2020-02-14,11,11,0,0,0
MA,2020-02-14,1,1,0,0,0
ME,2020-02-14,0,0,0,0,0
MU,2020-02-14,1,0,1,0,0
NA,2020-02-14,0,0,0,0,0
O,2020-02-14,0,0,0,0,0
OR,2020-02-14,0,0,0,0,0
P,2020-02-14,0,0,0,0,0
PM,2020-02-14,1,1,0,0,0
PO,2020-02-14,0,0,0,0,0
S,2020-02-14,0,0,0,0,0
SA,2020-02-14,0,0,0,0,0
SE,2020-02-14,0,0,0,0,0
SG,2020-02-14,0,0,0,0,0
SO,2020-02-14,0,0,0,0,0
SS,2020-02-14,0,0,0,0,0
T,2020-02-14,0,0,0,0,0
TE,2020-02-14,0,0,0,0,0
TF,2020-02-14,1,1,0,0,0
TO,2020-02-14,0,0,0,0,0
V,2020-02-14,0,0,0,0,0
VA,2020-02-14,1,1,0,0,0
VI,2020-02-14,0,0,0,0,0
Z,2020-02-14,0,0,0,0,0
ZA,2020-02-14,0,0,0,0,0
A,2020-02-15,1,1,0,0,0
AB,2020-02-15,0,0,0,0,0
AL,2020-02-15,0,0,0,0,0
AV,2020-02-15,0,0,0,0,0
B,2020-02-15,10,10,0,0,0
BA,2020-02-15,1,1,0,0,0
BI,2020-02-15,2,2,0,0,0
BU,2020-02-15,0,0,0,0,0
C,2020-02-15,0,0,0,0,0
CA,2020-02-15,0,0,0,0,0
CC,2020-02-15,1,0,1,0,0
CE,2020-02-15,0,0,0,0,0
CO,2020-02-15,1,0,1,0,0
CR,2020-02-15,0,0,0,0,0
CS,2020-02-15,0,0,0,0,0
CU,2020-02-15,0,0,0,0,0
GC,2020-02-15,0,0,0,0,0
GI,2020-02-15,0,0,0,0,0
GR,2020-02-15,0,0,0,0,0
GU,2020-02-15,0,0,0,0,0
H,2020-02-15,0,0,0,0,0
HU,2020-02-15,0,0,0,0,0
J,2020-02-15,0,0,0,0,0
L,2020-02-15,0,0,0,0,0
LE,2020-02-15,0,0,0,0,0
LO,2020-02-15,0,0,0,0,0
LU,2020-02-15,0,0,0,0,0
M,2020-02-15,12,12,0,0,0
MA,2020-02-15,2,1,1,0,0
ME,2020-02-15,0,0,0,0,0
MU,2020-02-15,0,0,0,0,0
NA,2020-02-15,0,0,0,0,0
O,2020-02-15,0,0,0,0,0
OR,2020-02-15,0,0,0,0,0
P,2020-02-15,0,0,0,0,0
PM,2020-02-15,0,0,0,0,0
PO,2020-02-15,0,0,0,0,0
S,2020-02-15,0,0,0,0,0
SA,2020-02-15,0,0,0,0,0
SE,2020-02-15,1,0,1,0,0
SG,2020-02-15,0,0,0,0,0
SO,2020-02-15,0,0,0,0,0
SS,2020-02-15,0,0,0,0,0
T,2020-02-15,0,0,0,0,0
TE,2020-02-15,0,0,0,0,0
TF,2020-02-15,0,0,0,0,0
TO,2020-02-15,0,0,0,0,0
V,2020-02-15,3,3,0,0,0
VA,2020-02-15,0,0,0,0,0
VI,2020-02-15,1,1,0,0,0
Z,2020-02-15,0,0,0,0,0
ZA,2020-02-15,0,0,0,0,0
A,2020-02-16,1,1,0,0,0
AB,2020-02-16,0,0,0,0,0
AL,2020-02-16,0,0,0,0,0
AV,2020-02-16,0,0,0,0,0
B,2020-02-16,6,5,0,0,1
BA,2020-02-16,0,0,0,0,0
BI,2020-02-16,1,1,0,0,0
BU,2020-02-16,0,0,0,0,0
C,2020-02-16,0,0,0,0,0
CA,2020-02-16,0,0,0,0,0
CC,2020-02-16,0,0,0,0,0
CE,2020-02-16,0,0,0,0,0
CO,2020-02-16,0,0,0,0,0
CR,2020-02-16,0,0,0,0,0
CS,2020-02-16,0,0,0,0,0
CU,2020-02-16,0,0,0,0,0
GC,2020-02-16,0,0,0,0,0
GI,2020-02-16,0,0,0,0,0
GR,2020-02-16,0,0,0,0,0
GU,2020-02-16,0,0,0,0,0
H,2020-02-16,0,0,0,0,0
HU,2020-02-16,0,0,0,0,0
J,2020-02-16,0,0,0,0,0
L,2020-02-16,0,0,0,0,0
LE,2020-02-16,0,0,0,0,0
LO,2020-02-16,0,0,0,0,0
LU,2020-02-16,1,1,0,0,0
M,2020-02-16,15,15,0,0,0
MA,2020-02-16,0,0,0,0,0
ME,2020-02-16,0,0,0,0,0
MU,2020-02-16,0,0,0,0,0
NA,2020-02-16,0,0,0,0,0
O,2020-02-16,0,0,0,0,0
OR,2020-02-16,0,0,0,0,0
P,2020-02-16,0,0,0,0,0
PM,2020-02-16,0,0,0,0,0
PO,2020-02-16,0,0,0,0,0
S,2020-02-16,0,0,0,0,0
SA,2020-02-16,0,0,0,0,0
SE,2020-02-16,0,0,0,0,0
SG,2020-02-16,0,0,0,0,0
SO,2020-02-16,0,0,0,0,0
SS,2020-02-16,0,0,0,0,0
T,2020-02-16,0,0,0,0,0
TE,2020-02-16,0,0,0,0,0
TF,2020-02-16,2,2,0,0,0
TO,2020-02-16,0,0,0,0,0
V,2020-02-16,0,0,0,0,0
VA,2020-02-16,0,0,0,0,0
VI,2020-02-16,0,0,0,0,0
Z,2020-02-16,1,1,0,0,0
ZA,2020-02-16,0,0,0,0,0
A,2020-02-17,1,1,0,0,0
AB,2020-02-17,0,0,0,0,0
AL,2020-02-17,0,0,0,0,0
AV,2020-02-17,0,0,0,0,0
B,2020-02-17,2,1,0,0,1
BA,2020-02-17,0,0,0,0,0
BI,2020-02-17,0,0,0,0,0
BU,2020-02-17,0,0,0,0,0
C,2020-02-17,0,0,0,0,0
CA,2020-02-17,0,0,0,0,0
CC,2020-02-17,1,0,1,0,0
CE,2020-02-17,0,0,0,0,0
CO,2020-02-17,0,0,0,0,0
CR,2020-02-17,0,0,0,0,0
CS,2020-02-17,1,0,1,0,0
CU,2020-02-17,0,0,0,0,0
GC,2020-02-17,0,0,0,0,0
GI,2020-02-17,0,0,0,0,0
GR,2020-02-17,1,0,1,0,0
GU,2020-02-17,0,0,0,0,0
H,2020-02-17,0,0,0,0,0
HU,2020-02-17,0,0,0,0,0
J,2020-02-17,0,0,0,0,0
L,2020-02-17,0,0,0,0,0
LE,2020-02-17,0,0,0,0,0
LO,2020-02-17,0,0,0,0,0
LU,2020-02-17,0,0,0,0,0
M,2020-02-17,18,18,0,0,0
MA,2020-02-17,1,0,1,0,0
ME,2020-02-17,0,0,0,0,0
MU,2020-02-17,3,0,3,0,0
NA,2020-02-17,0,0,0,0,0
O,2020-02-17,0,0,0,0,0
OR,2020-02-17,0,0,0,0,0
P,2020-02-17,0,0,0,0,0
PM,2020-02-17,0,0,0,0,0
PO,2020-02-17,0,0,0,0,0
S,2020-02-17,0,0,0,0,0
SA,2020-02-17,0,0,0,0,0
SE,2020-02-17,0,0,0,0,0
SG,2020-02-17,0,0,0,0,0
SO,2020-02-17,0,0,0,0,0
SS,2020-02-17,0,0,0,0,0
T,2020-02-17,0,0,0,0,0
TE,2020-02-17,0,0,0,0,0
TF,2020-02-17,0,0,0,0,0
TO,2020-02-17,0,0,0,0,0
V,2020-02-17,4,2,2,0,0
VA,2020-02-17,0,0,0,0,0
VI,2020-02-17,2,2,0,0,0
Z,2020-02-17,2,2,0,0,0
ZA,2020-02-17,0,0,0,0,0
A,2020-02-18,2,1,1,0,0
AB,2020-02-18,0,0,0,0,0
AL,2020-02-18,0,0,0,0,0
AV,2020-02-18,0,0,0,0,0
B,2020-02-18,4,4,0,0,0
BA,2020-02-18,0,0,0,0,0
BI,2020-02-18,0,0,0,0,0
BU,2020-02-18,0,0,0,0,0
C,2020-02-18,0,0,0,0,0
CA,2020-02-18,1,1,0,0,0
CC,2020-02-18,0,0,0,0,0
CE,2020-02-18,0,0,0,0,0
CO,2020-02-18,0,0,0,0,0
CR,2020-02-18,0,0,0,0,0
CS,2020-02-18,0,0,0,0,0
CU,2020-02-18,0,0,0,0,0
GC,2020-02-18,0,0,0,0,0
GI,2020-02-18,1,1,0,0,0
GR,2020-02-18,1,1,0,0,0
GU,2020-02-18,0,0,0,0,0
H,2020-02-18,0,0,0,0,0
HU,2020-02-18,0,0,0,0,0
J,2020-02-18,0,0,0,0,0
L,2020-02-18,0,0,0,0,0
LE,2020-02-18,1,1,0,0,0
LO,2020-02-18,0,0,0,0,0
LU,2020-02-18,0,0,0,0,0
M,2020-02-18,14,14,0,0,0
MA,2020-02-18,0,0,0,0,0
ME,2020-02-18,0,0,0,0,0
MU,2020-02-18,1,0,1,0,0
NA,2020-02-18,0,0,0,0,0
O,2020-02-18,0,0,0,0,0
OR,2020-02-18,1,1,0,0,0
P,2020-02-18,0,0,0,0,0
PM,2020-02-18,0,0,0,0,0
PO,2020-02-18,0,0,0,0,0
S,2020-02-18,0,0,0,0,0
SA,2020-02-18,0,0,0,0,0
SE,2020-02-18,1,1,0,0,0
SG,2020-02-18,0,0,0,0,0
SO,2020-02-18,0,0,0,0,0
SS,2020-02-18,0,0,0,0,0
T,2020-02-18,0,0,0,0,0
TE,2020-02-18,0,0,0,0,0
TF,2020-02-18,1,1,0,0,0
TO,2020-02-18,0,0,0,0,0
V,2020-02-18,0,0,0,0,0
VA,2020-02-18,0,0,0,0,0
VI,2020-02-18,0,0,0,0,0
Z,2020-02-18,1,1,0,0,0
ZA,2020-02-18,0,0,0,0,0
A,2020-02-19,2,1,1,0,0
AB,2020-02-19,0,0,0,0,0
AL,2020-02-19,0,0,0,0,0
AV,2020-02-19,0,0,0,0,0
B,2020-02-19,1,1,0,0,0
BA,2020-02-19,0,0,0,0,0
BI,2020-02-19,0,0,0,0,0
BU,2020-02-19,0,0,0,0,0
C,2020-02-19,0,0,0,0,0
CA,2020-02-19,0,0,0,0,0
CC,2020-02-19,1,1,0,0,0
CE,2020-02-19,0,0,0,0,0
CO,2020-02-19,0,0,0,0,0
CR,2020-02-19,0,0,0,0,0
CS,2020-02-19,0,0,0,0,0
CU,2020-02-19,0,0,0,0,0
GC,2020-02-19,0,0,0,0,0
GI,2020-02-19,0,0,0,0,0
GR,2020-02-19,0,0,0,0,0
GU,2020-02-19,0,0,0,0,0
H,2020-02-19,0,0,0,0,0
HU,2020-02-19,0,0,0,0,0
J,2020-02-19,0,0,0,0,0
L,2020-02-19,0,0,0,0,0
LE,2020-02-19,1,0,1,0,0
LO,2020-02-19,0,0,0,0,0
LU,2020-02-19,0,0,0,0,0
M,2020-02-19,12,12,0,0,0
MA,2020-02-19,2,1,1,0,0
ME,2020-02-19,0,0,0,0,0
MU,2020-02-19,1,0,1,0,0
NA,2020-02-19,0,0,0,0,0
O,2020-02-19,0,0,0,0,0
OR,2020-02-19,0,0,0,0,0
P,2020-02-19,0,0,0,0,0
PM,2020-02-19,0,0,0,0,0
PO,2020-02-19,1,0,0,0,1
S,2020-02-19,0,0,0,0,0
SA,2020-02-19,0,0,0,0,0
SE,2020-02-19,0,0,0,0,0
SG,2020-02-19,0,0,0,0,0
SO,2020-02-19,0,0,0,0,0
SS,2020-02-19,0,0,0,0,0
T,2020-02-19,0,0,0,0,0
TE,2020-02-19,0,0,0,0,0
TF,2020-02-19,1,1,0,0,0
TO,2020-02-19,0,0,0,0,0
V,2020-02-19,0,0,0,0,0
VA,2020-02-19,0,0,0,0,0
VI,2020-02-19,1,1,0,0,0
Z,2020-02-19,0,0,0,0,0
ZA,2020-02-19,0,0,0,0,0
A,2020-02-20,3,0,3,0,0
AB,2020-02-20,1,1,0,0,0
AL,2020-02-20,0,0,0,0,0
AV,2020-02-20,0,0,0,0,0
B,2020-02-20,13,11,0,0,2
BA,2020-02-20,0,0,0,0,0
BI,2020-02-20,1,1,0,0,0
BU,2020-02-20,1,1,0,0,0
C,2020-02-20,1,1,0,0,0
CA,2020-02-20,0,0,0,0,0
CC,2020-02-20,0,0,0,0,0
CE,2020-02-20,0,0,0,0,0
CO,2020-02-20,0,0,0,0,0
CR,2020-02-20,1,0,0,0,1
CS,2020-02-20,0,0,0,0,0
CU,2020-02-20,0,0,0,0,0
GC,2020-02-20,0,0,0,0,0
GI,2020-02-20,0,0,0,0,0
GR,2020-02-20,1,1,0,0,0
GU,2020-02-20,0,0,0,0,0
H,2020-02-20,0,0,0,0,0
HU,2020-02-20,0,0,0,0,0
J,2020-02-20,1,1,0,0,0
L,2020-02-20,0,0,0,0,0
LE,2020-02-20,1,0,1,0,0
LO,2020-02-20,0,0,0,0,0
LU,2020-02-20,0,0,0,0,0
M,2020-02-20,24,24,0,0,0
MA,2020-02-20,4,0,4,0,0
ME,2020-02-20,0,0,0,0,0
MU,2020-02-20,0,0,0,0,0
NA,2020-02-20,1,0,1,0,0
O,2020-02-20,0,0,0,0,0
OR,2020-02-20,2,2,0,0,0
P,2020-02-20,0,0,0,0,0
PM,2020-02-20,1,0,1,0,0
PO,2020-02-20,0,0,0,0,0
S,2020-02-20,0,0,0,0,0
SA,2020-02-20,0,0,0,0,0
SE,2020-02-20,2,1,1,0,0
SG,2020-02-20,1,0,1,0,0
SO,2020-02-20,0,0,0,0,0
SS,2020-02-20,0,0,0,0,0
T,2020-02-20,1,0,0,0,1
TE,2020-02-20,0,0,0,0,0
TF,2020-02-20,1,1,0,0,0
TO,2020-02-20,0,0,0,0,0
V,2020-02-20,3,3,0,0,0
VA,2020-02-20,0,0,0,0,0
VI,2020-02-20,0,0,0,0,0
Z,2020-02-20,0,0,0,0,0
ZA,2020-02-20,0,0,0,0,0
A,2020-02-21,2,1,1,0,0
AB,2020-02-21,0,0,0,0,0
AL,2020-02-21,0,0,0,0,0
AV,2020-02-21,0,0,0,0,0
B,2020-02-21,14,12,0,0,2
BA,2020-02-21,0,0,0,0,0
BI,2020-02-21,1,1,0,0,0
BU,2020-02-21,0,0,0,0,0
C,2020-02-21,0,0,0,0,0
CA,2020-02-21,0,0,0,0,0
CC,2020-02-21,1,0,1,0,0
CE,2020-02-21,0,0,0,0,0
CO,2020-02-21,0,0,0,0,0
CR,2020-02-21,0,0,0,0,0
CS,2020-02-21,0,0,0,0,0
CU,2020-02-21,0,0,0,0,0
GC,2020-02-21,0,0,0,0,0
GI,2020-02-21,1,1,0,0,0
GR,2020-02-21,1,1,0,0,0
GU,2020-02-21,0,0,0,0,0
H,2020-02-21,0,0,0,0,0
HU,2020-02-21,0,0,0,0,0
J,2020-02-21,0,0,0,0,0
L,2020-02-21,0,0,0,0,0
LE,2020-02-21,2,1,1,0,0
LO,2020-02-21,1,1,0,0,0
LU,2020-02-21,0,0,0,0,0
M,2020-02-21,29,28,0,1,0
MA,2020-02-21,3,3,0,0,0
ME,2020-02-21,0,0,0,0,0
MU,2020-02-21,0,0,0,0,0
NA,2020-02-21,2,1,1,0,0
O,2020-02-21,0,0,0,0,0
OR,2020-02-21,0,0,0,0,0
P,2020-02-21,0,0,0,0,0
PM,2020-02-21,0,0,0,0,0
PO,2020-02-21,0,0,0,0,0
S,2020-02-21,0,0,0,0,0
SA,2020-02-21,0,0,0,0,0
SE,2020-02-21,1,0,1,0,0
SG,2020-02-21,3,2,1,0,0
SO,2020-02-21,0,0,0,0,0
SS,2020-02-21,0,0,0,0,0
T,2020-02-21,1,1,0,0,0
TE,2020-02-21,1,1,0,0,0
TF,2020-02-21,0,0,0,0,0
TO,2020-02-21,0,0,0,0,0
V,2020-02-21,1,1,0,0,0
VA,2020-02-21,0,0,0,0,0
VI,2020-02-21,2,2,0,0,0
Z,2020-02-21,1,1,0,0,0
ZA,2020-02-21,0,0,0,0,0
A,2020-02-22,1,1,0,0,0
AB,2020-02-22,0,0,0,0,0
AL,2020-02-22,0,0,0,0,0
AV,2020-02-22,0,0,0,0,0
B,2020-02-22,9,8,0,0,1
BA,2020-02-22,0,0,0,0,0
BI,2020-02-22,3,3,0,0,0
BU,2020-02-22,2,2,0,0,0
C,2020-02-22,1,1,0,0,0
CA,2020-02-22,0,0,0,0,0
CC,2020-02-22,0,0,0,0,0
CE,2020-02-22,0,0,0,0,0
CO,2020-02-22,0,0,0,0,0
CR,2020-02-22,0,0,0,0,0
CS,2020-02-22,1,1,0,0,0
CU,2020-02-22,0,0,0,0,0
GC,2020-02-22,0,0,0,0,0
GI,2020-02-22,1,1,0,0,0
GR,2020-02-22,0,0,0,0,0
GU,2020-02-22,0,0,0,0,0
H,2020-02-22,0,0,0,0,0
HU,2020-02-22,0,0,0,0,0
J,2020-02-22,0,0,0,0,0
L,2020-02-22,1,1,0,0,0
LE,2020-02-22,0,0,0,0,0
LO,2020-02-22,0,0,0,0,0
LU,2020-02-22,0,0,0,0,0
M,2020-02-22,30,30,0,0,0
MA,2020-02-22,2,2,0,0,0
ME,2020-02-22,0,0,0,0,0
MU,2020-02-22,1,1,0,0,0
NA,2020-02-22,1,1,0,0,0
O,2020-02-22,0,0,0,0,0
OR,2020-02-22,2,1,1,0,0
P,2020-02-22,0,0,0,0,0
PM,2020-02-22,0,0,0,0,0
PO,2020-02-22,0,0,0,0,0
S,2020-02-22,0,0,0,0,0
SA,2020-02-22,0,0,0,0,0
SE,2020-02-22,0,0,0,0,0
SG,2020-02-22,0,0,0,0,0
SO,2020-02-22,0,0,0,0,0
SS,2020-02-22,0,0,0,0,0
T,2020-02-22,1,0,0,0,1
TE,2020-02-22,0,0,0,0,0
TF,2020-02-22,0,0,0,0,0
TO,2020-02-22,0,0,0,0,0
V,2020-02-22,0,0,0,0,0
VA,2020-02-22,0,0,0,0,0
VI,2020-02-22,1,1,0,0,0
Z,2020-02-22,3,3,0,0,0
ZA,2020-02-22,0,0,0,0,0
A,2020-02-23,2,2,0,0,0
AB,2020-02-23,0,0,0,0,0
AL,2020-02-23,0,0,0,0,0
AV,2020-02-23,2,2,0,0,0
B,2020-02-23,7,6,0,0,1
BA,2020-02-23,0,0,0,0,0
BI,2020-02-23,0,0,0,0,0
BU,2020-02-23,1,1,0,0,0
C,2020-02-23,0,0,0,0,0
CA,2020-02-23,0,0,0,0,0
CC,2020-02-23,0,0,0,0,0
CE,2020-02-23,0,0,0,0,0
CO,2020-02-23,0,0,0,0,0
CR,2020-02-23,0,0,0,0,0
CS,2020-02-23,0,0,0,0,0
CU,2020-02-23,0,0,0,0,0
GC,2020-02-23,1,1,0,0,0
GI,2020-02-23,1,0,0,0,1
GR,2020-02-23,0,0,0,0,0
GU,2020-02-23,0,0,0,0,0
H,2020-02-23,0,0,0,0,0
HU,2020-02-23,0,0,0,0,0
J,2020-02-23,0,0,0,0,0
L,2020-02-23,0,0,0,0,0
LE,2020-02-23,0,0,0,0,0
LO,2020-02-23,1,1,0,0,0
LU,2020-02-23,0,0,0,0,0
M,2020-02-23,46,45,0,1,0
MA,2020-02-23,2,2,0,0,0
ME,2020-02-23,0,0,0,0,0
MU,2020-02-23,1,1,0,0,0
NA,2020-02-23,1,1,0,0,0
O,2020-02-23,1,1,0,0,0
OR,2020-02-23,0,0,0,0,0
P,2020-02-23,0,0,0,0,0
PM,2020-02-23,0,0,0,0,0
PO,2020-02-23,0,0,0,0,0
S,2020-02-23,1,1,0,0,0
SA,2020-02-23,1,0,1,0,0
SE,2020-02-23,0,0,0,0,0
SG,2020-02-23,0,0,0,0,0
SO,2020-02-23,0,0,0,0,0
SS,2020-02-23,0,0,0,0,0
T,2020-02-23,0,0,0,0,0
TE,2020-02-23,0,0,0,0,0
TF,2020-02-23,1,1,0,0,0
TO,2020-02-23,0,0,0,0,0
V,2020-02-23,3,3,0,0,0
VA,2020-02-23,1,1,0,0,0
VI,2020-02-23,1,1,0,0,0
Z,2020-02-23,1,1,0,0,0
ZA,2020-02-23,0,0,0,0,0
A,2020-02-24,8,6,2,0,0
AB,2020-02-24,0,0,0,0,0
AL,2020-02-24,0,0,0,0,0
AV,2020-02-24,0,0,0,0,0
B,2020-02-24,11,9,0,0,2
BA,2020-02-24,0,0,0,0,0
BI,2020-02-24,2,2,0,0,0
BU,2020-02-24,0,0,0,0,0
C,2020-02-24,0,0,0,0,0
CA,2020-02-24,0,0,0,0,0
CC,2020-02-24,0,0,0,0,0
CE,2020-02-24,0,0,0,0,0
CO,2020-02-24,0,0,0,0,0
CR,2020-02-24,0,0,0,0,0
CS,2020-02-24,2,2,0,0,0
CU,2020-02-24,1,0,0,0,1
GC,2020-02-24,0,0,0,0,0
GI,2020-02-24,2,0,0,0,2
GR,2020-02-24,0,0,0,0,0
GU,2020-02-24,1,0,0,0,1
H,2020-02-24,1,1,0,0,0
HU,2020-02-24,1,1,0,0,0
J,2020-02-24,0,0,0,0,0
L,2020-02-24,0,0,0,0,0
LE,2020-02-24,2,1,1,0,0
LO,2020-02-24,2,2,0,0,0
LU,2020-02-24,0,0,0,0,0
M,2020-02-24,57,57,0,0,0
MA,2020-02-24,2,2,0,0,0
ME,2020-02-24,0,0,0,0,0
MU,2020-02-24,2,1,1,0,0
NA,2020-02-24,3,3,0,0,0
O,2020-02-24,0,0,0,0,0
OR,2020-02-24,1,1,0,0,0
P,2020-02-24,0,0,0,0,0
PM,2020-02-24,0,0,0,0,0
PO,2020-02-24,0,0,0,0,0
S,2020-02-24,0,0,0,0,0
SA,2020-02-24,0,0,0,0,0
SE,2020-02-24,2,2,0,0,0
SG,2020-02-24,1,1,0,0,0
SO,2020-02-24,0,0,0,0,0
SS,2020-02-24,0,0,0,0,0
T,2020-02-24,1,0,0,0,1
TE,2020-02-24,0,0,0,0,0
TF,2020-02-24,0,0,0,0,0
TO,2020-02-24,2,0,0,0,2
V,2020-02-24,5,5,0,0,0
VA,2020-02-24,2,2,0,0,0
VI,2020-02-24,4,4,0,0,0
Z,2020-02-24,1,1,0,0,0
ZA,2020-02-24,0,0,0,0,0
A,2020-02-25,2,1,1,0,0
AB,2020-02-25,1,0,0,0,1
AL,2020-02-25,1,1,0,0,0
AV,2020-02-25,1,0,1,0,0
B,2020-02-25,19,15,0,1,3
BA,2020-02-25,2,1,1,0,0
BI,2020-02-25,3,2,0,0,1
BU,2020-02-25,1,1,0,0,0
C,2020-02-25,0,0,0,0,0
CA,2020-02-25,0,0,0,0,0
CC,2020-02-25,3,1,2,0,0
CE,2020-02-25,0,0,0,0,0
CO,2020-02-25,0,0,0,0,0
CR,2020-02-25,0,0,0,0,0
CS,2020-02-25,1,1,0,0,0
CU,2020-02-25,0,0,0,0,0
GC,2020-02-25,0,0,0,0,0
GI,2020-02-25,3,3,0,0,0
GR,2020-02-25,0,0,0,0,0
GU,2020-02-25,1,1,0,0,0
H,2020-02-25,0,0,0,0,0
HU,2020-02-25,0,0,0,0,0
J,2020-02-25,0,0,0,0,0
L,2020-02-25,0,0,0,0,0
LE,2020-02-25,0,0,0,0,0
LO,2020-02-25,2,2,0,0,0
LU,2020-02-25,0,0,0,0,0
M,2020-02-25,52,51,0,0,1
MA,2020-02-25,8,8,0,0,0
ME,2020-02-25,0,0,0,0,0
MU,2020-02-25,3,1,2,0,0
NA,2020-02-25,4,2,2,0,0
O,2020-02-25,1,1,0,0,0
OR,2020-02-25,2,2,0,0,0
P,2020-02-25,1,1,0,0,0
PM,2020-02-25,0,0,0,0,0
PO,2020-02-25,1,0,0,0,1
S,2020-02-25,8,8,0,0,0
SA,2020-02-25,0,0,0,0,0
SE,2020-02-25,0,0,0,0,0
SG,2020-02-25,1,1,0,0,0
SO,2020-02-25,1,1,0,0,0
SS,2020-02-25,2,2,0,0,0
T,2020-02-25,0,0,0,0,0
TE,2020-02-25,0,0,0,0,0
TF,2020-02-25,2,1,0,0,1
TO,2020-02-25,2,0,0,0,2
V,2020-02-25,7,6,1,0,0
VA,2020-02-25,1,1,0,0,0
VI,2020-02-25,7,7,0,0,0
Z,2020-02-25,2,2,0,0,0
ZA,2020-02-25,0,0,0,0,0
A,2020-02-26,3,3,0,0,0
AB,2020-02-26,0,0,0,0,0
AL,2020-02-26,0,0,0,0,0
AV,2020-02-26,0,0,0,0,0
B,2020-02-26,28,20,0,0,8
BA,2020-02-26,1,0,1,0,0
BI,2020-02-26,2,2,0,0,0
BU,2020-02-26,3,3,0,0,0
C,2020-02-26,2,2,0,0,0
CA,2020-02-26,1,1,0,0,0
CC,2020-02-26,0,0,0,0,0
CE,2020-02-26,0,0,0,0,0
CO,2020-02-26,1,1,0,0,0
CR,2020-02-26,0,0,0,0,0
CS,2020-02-26,1,1,0,0,0
CU,2020-02-26,0,0,0,0,0
GC,2020-02-26,2,2,0,0,0
GI,2020-02-26,3,0,0,0,3
GR,2020-02-26,1,1,0,0,0
GU,2020-02-26,0,0,0,0,0
H,2020-02-26,0,0,0,0,0
HU,2020-02-26,1,1,0,0,0
J,2020-02-26,1,1,0,0,0
L,2020-02-26,0,0,0,0,0
LE,2020-02-26,1,1,0,0,0
LO,2020-02-26,4,4,0,0,0
LU,2020-02-26,0,0,0,0,0
M,2020-02-26,72,71,0,1,0
MA,2020-02-26,3,3,0,0,0
ME,2020-02-26,0,0,0,0,0
MU,2020-02-26,1,0,1,0,0
NA,2020-02-26,5,2,3,0,0
O,2020-02-26,0,0,0,0,0
OR,2020-02-26,1,1,0,0,0
P,2020-02-26,0,0,0,0,0
PM,2020-02-26,1,0,1,0,0
PO,2020-02-26,0,0,0,0,0
S,2020-02-26,0,0,0,0,0
SA,2020-02-26,1,1,0,0,0
SE,2020-02-26,2,2,0,0,0
SG,2020-02-26,1,1,0,0,0
SO,2020-02-26,1,1,0,0,0
SS,2020-02-26,0,0,0,0,0
T,2020-02-26,0,0,0,0,0
TE,2020-02-26,1,1,0,0,0
TF,2020-02-26,5,5,0,0,0
TO,2020-02-26,5,2,0,0,3
V,2020-02-26,5,4,1,0,0
VA,2020-02-26,1,0,1,0,0
VI,2020-02-26,9,9,0,0,0
Z,2020-02-26,0,0,0,0,0
