localidad,fecha,casos,pcr,testAc,otras,desconocida
Castilla La Mancha,2020-03-01,66,16,0,2,48
España,2020-03-01,715,619,32,5,59
Galicia,2020-03-01,7,5,2,0,0
Canarias,2020-03-01,7,7,0,0,0
Aragón,2020-03-01,8,8,0,0,0
Cataluña,2020-03-01,90,78,0,2,10
Cantabria,2020-03-02,0,0,0,0,0
Ceuta,2020-03-02,0,0,0,0,0
Melilla,2020-03-02,0,0,0,0,0
Canarias,2020-03-02,12,12,0,0,0
Navarra,2020-03-02,15,11,4,0,0
Aragón,2020-03-02,15,15,0,0,0
Galicia,2020-03-02,19,19,0,0,0
La Rioja,2020-03-02,30,29,1,0,0
Asturias,2020-03-02,3,3,0,0,0
Andalucía,2020-03-02,33,31,2,0,0
Madrid,2020-03-02,384,383,0,1,0
Castilla y León,2020-03-02,44,37,7,0,0
C. Valenciana,2020-03-02,46,36,9,0,1
País Vasco,2020-03-02,56,54,0,0,2
Castilla La Mancha,2020-03-02,61,18,0,4,39
Baleares,2020-03-02,6,6,0,0,0
Extremadura,2020-03-02,7,6,1,0,0
España,2020-03-02,823,729,26,6,62
Cataluña,2020-03-02,84,63,0,1,20
Murcia,2020-03-02,8,6,2,0,0
Cantabria,2020-03-03,0,0,0,0,0
Melilla,2020-03-03,0,0,0,0,0
Galicia,2020-03-03,16,16,0,0,0
Navarra,2020-03-03,18,14,4,0,0
Ceuta,2020-03-03,2,0,1,0,1
Asturias,2020-03-03,2,2,0,0,0
La Rioja,2020-03-03,28,27,1,0,0
Castilla y León,2020-03-03,30,28,2,0,0
C. Valenciana,2020-03-03,37,26,9,0,2
Madrid,2020-03-03,399,399,0,0,0
Andalucía,2020-03-03,42,36,6,0,0
Castilla La Mancha,2020-03-03,48,15,0,0,33
País Vasco,2020-03-03,58,57,0,0,1
Murcia,2020-03-03,6,3,3,0,0
España,2020-03-03,811,728,31,1,51
Aragón,2020-03-03,8,8,0,0,0
Baleares,2020-03-03,8,8,0,0,0
Canarias,2020-03-03,8,8,0,0,0
Cataluña,2020-03-03,92,77,0,1,14
Extremadura,2020-03-03,9,4,5,0,0
Cantabria,2020-03-04,0,0,0,0,0
Ceuta,2020-03-04,0,0,0,0,0
Melilla,2020-03-04,0,0,0,0,0
Murcia,2020-03-04,11,5,6,0,0
Galicia,2020-03-04,14,13,0,0,1
Aragón,2020-03-04,14,14,0,0,0
Canarias,2020-03-04,14,14,0,0,0
Cataluña,2020-03-04,152,130,0,2,20
Asturias,2020-03-04,2,2,0,0,0
Navarra,2020-03-04,22,18,4,0,0
La Rioja,2020-03-04,25,25,0,0,0
Andalucía,2020-03-04,34,31,3,0,0
Castilla y León,2020-03-04,35,31,4,0,0
C. Valenciana,2020-03-04,38,34,4,0,0
Madrid,2020-03-04,465,464,0,0,1
Baleares,2020-03-04,5,5,0,0,0
Castilla La Mancha,2020-03-04,60,17,1,2,40
País Vasco,2020-03-04,69,69,0,0,0
Extremadura,2020-03-04,9,6,3,0,0
España,2020-03-04,969,878,25,4,62
Cantabria,2020-03-05,0,0,0,0,0
Ceuta,2020-03-05,1,0,1,0,0
Melilla,2020-03-05,1,1,0,0,0
Aragón,2020-03-05,12,12,0,0,0
Baleares,2020-03-05,12,12,0,0,0
España,2020-03-05,1295,1174,39,3,79
Murcia,2020-03-05,14,10,4,0,0
Canarias,2020-03-05,16,15,0,0,1
Cataluña,2020-03-05,178,158,0,2,18
Galicia,2020-03-05,19,18,0,0,1
La Rioja,2020-03-05,27,27,0,0,0
Navarra,2020-03-05,28,19,9,0,0
Asturias,2020-03-05,5,5,0,0,0
Castilla y León,2020-03-05,55,46,9,0,0
C. Valenciana,2020-03-05,56,46,8,0,2
Andalucía,2020-03-05,61,55,6,0,0
Extremadura,2020-03-05,6,5,1,0,0
Madrid,2020-03-05,652,650,0,0,2
Castilla La Mancha,2020-03-05,76,20,1,1,54
País Vasco,2020-03-05,76,75,0,0,1
Ceuta,2020-03-06,0,0,0,0,0
Baleares,2020-03-06,10,10,0,0,0
Castilla La Mancha,2020-03-06,101,28,0,0,73
Melilla,2020-03-06,1,1,0,0,0
Asturias,2020-03-06,12,12,0,0,0
Murcia,2020-03-06,13,10,3,0,0
Aragón,2020-03-06,15,15,0,0,0
España,2020-03-06,1653,1495,47,3,108
Extremadura,2020-03-06,20,11,9,0,0
Galicia,2020-03-06,24,24,0,0,0
Canarias,2020-03-06,25,24,0,0,1
Navarra,2020-03-06,26,19,7,0,0
Cataluña,2020-03-06,269,238,0,3,28
La Rioja,2020-03-06,45,44,1,0,0
Castilla y León,2020-03-06,58,50,8,0,0
Andalucía,2020-03-06,73,66,7,0,0
C. Valenciana,2020-03-06,78,66,12,0,0
Madrid,2020-03-06,793,788,0,0,5
País Vasco,2020-03-06,81,80,0,0,1
Cantabria,2020-03-06,9,9,0,0,0
Ceuta,2020-03-07,0,0,0,0,0
Asturias,2020-03-07,12,12,0,0,0
Cantabria,2020-03-07,12,12,0,0,0
Castilla La Mancha,2020-03-07,140,32,0,0,108
Extremadura,2020-03-07,15,12,3,0,0
España,2020-03-07,1847,1645,42,5,155
Canarias,2020-03-07,19,18,0,0,1
Murcia,2020-03-07,20,15,5,0,0
Aragón,2020-03-07,22,22,0,0,0
Cataluña,2020-03-07,299,264,0,5,30
Melilla,2020-03-07,3,3,0,0,0
Galicia,2020-03-07,33,32,0,0,1
La Rioja,2020-03-07,39,39,0,0,0
Navarra,2020-03-07,49,42,7,0,0
Baleares,2020-03-07,7,6,1,0,0
Andalucía,2020-03-07,77,72,5,0,0
C. Valenciana,2020-03-07,80,64,8,0,8
Castilla y León,2020-03-07,83,71,12,0,0
Madrid,2020-03-07,845,842,1,0,2
País Vasco,2020-03-07,92,87,0,0,5
Ceuta,2020-03-08,1,0,0,0,1
País Vasco,2020-03-08,101,98,0,0,3
Madrid,2020-03-08,1057,1055,0,1,1
Melilla,2020-03-08,1,1,0,0,0
C. Valenciana,2020-03-08,118,99,17,0,2
Baleares,2020-03-08,14,12,1,0,1
Asturias,2020-03-08,14,14,0,0,0
Castilla La Mancha,2020-03-08,161,27,0,0,134
Cantabria,2020-03-08,17,17,0,0,0
Extremadura,2020-03-08,19,12,7,0,0
Murcia,2020-03-08,19,14,5,0,0
España,2020-03-08,2221,1980,62,2,177
Cataluña,2020-03-08,332,304,0,1,27
Canarias,2020-03-08,34,30,0,0,4
Aragón,2020-03-08,36,35,0,0,1
Galicia,2020-03-08,38,35,0,0,3
La Rioja,2020-03-08,41,41,0,0,0
Navarra,2020-03-08,51,38,13,0,0
Castilla y León,2020-03-08,80,70,10,0,0
Andalucía,2020-03-08,87,78,9,0,0
Ceuta,2020-03-09,1,0,1,0,0
País Vasco,2020-03-09,143,140,0,0,3
Madrid,2020-03-09,1524,1518,0,0,6
Castilla y León,2020-03-09,167,147,20,0,0
Andalucía,2020-03-09,169,158,11,0,0
Baleares,2020-03-09,17,16,1,0,0
C. Valenciana,2020-03-09,186,162,21,0,3
Castilla La Mancha,2020-03-09,208,45,0,0,163
Melilla,2020-03-09,2,2,0,0,0
Asturias,2020-03-09,32,32,0,0,0
España,2020-03-09,3424,3093,92,4,235
Murcia,2020-03-09,34,24,9,0,1
Aragón,2020-03-09,37,37,0,0,0
Extremadura,2020-03-09,38,31,7,0,0
Canarias,2020-03-09,47,40,0,0,7
Cataluña,2020-03-09,571,516,0,4,51
La Rioja,2020-03-09,60,59,1,0,0
Galicia,2020-03-09,82,80,1,0,1
Navarra,2020-03-09,97,77,20,0,0
Cantabria,2020-03-09,9,9,0,0,0
Ceuta,2020-03-10,1,0,0,0,1
Navarra,2020-03-10,109,84,25,0,0
Galicia,2020-03-10,118,113,2,0,3
Madrid,2020-03-10,1993,1986,1,0,6
Castilla y León,2020-03-10,213,191,22,0,0
Andalucía,2020-03-10,221,204,17,0,0
País Vasco,2020-03-10,227,225,0,0,2
Castilla La Mancha,2020-03-10,291,81,1,0,209
C. Valenciana,2020-03-10,307,268,33,0,6
Cantabria,2020-03-10,3,3,0,0,0
Baleares,2020-03-10,36,34,2,0,0
Extremadura,2020-03-10,44,36,8,0,0
España,2020-03-10,4691,4255,127,2,307
Asturias,2020-03-10,52,52,0,0,0
Melilla,2020-03-10,5,5,0,0,0
Canarias,2020-03-10,55,50,0,0,5
Aragón,2020-03-10,56,56,0,0,0
Murcia,2020-03-10,65,48,16,0,1
Cataluña,2020-03-10,807,731,0,2,74
La Rioja,2020-03-10,88,88,0,0,0
Navarra,2020-03-11,130,109,21,0,0
Galicia,2020-03-11,131,129,1,0,1
Cantabria,2020-03-11,17,17,0,0,0
Madrid,2020-03-11,1973,1972,0,0,1
País Vasco,2020-03-11,228,221,0,0,7
Castilla y León,2020-03-11,258,221,36,0,1
Andalucía,2020-03-11,263,246,17,0,0
C. Valenciana,2020-03-11,294,263,25,0,6
Ceuta,2020-03-11,3,0,1,0,2
Castilla La Mancha,2020-03-11,324,76,2,1,245
Baleares,2020-03-11,42,41,1,0,0
Melilla,2020-03-11,4,3,0,0,1
Asturias,2020-03-11,43,43,0,0,0
España,2020-03-11,4816,4346,140,4,326
Canarias,2020-03-11,59,54,0,0,5
Aragón,2020-03-11,66,66,0,0,0
La Rioja,2020-03-11,71,68,2,0,1
Murcia,2020-03-11,74,56,17,0,1
Extremadura,2020-03-11,74,57,17,0,0
Cataluña,2020-03-11,762,704,0,3,55
Ceuta,2020-03-12,1,0,0,0,1
Cataluña,2020-03-12,1033,971,0,2,60
Galicia,2020-03-12,180,180,0,0,0
Navarra,2020-03-12,182,140,42,0,0
Madrid,2020-03-12,2345,2338,0,0,7
País Vasco,2020-03-12,273,265,0,0,8
Melilla,2020-03-12,3,1,1,0,1
Andalucía,2020-03-12,318,301,17,0,0
Castilla y León,2020-03-12,345,309,36,0,0
Cantabria,2020-03-12,36,36,0,0,0
C. Valenciana,2020-03-12,390,358,31,0,1
Baleares,2020-03-12,42,39,2,0,1
Castilla La Mancha,2020-03-12,454,112,4,2,336
Asturias,2020-03-12,57,57,0,0,0
España,2020-03-12,6036,5441,171,4,420
Murcia,2020-03-12,62,40,21,0,1
Canarias,2020-03-12,73,69,0,0,4
La Rioja,2020-03-12,74,72,2,0,0
Aragón,2020-03-12,81,81,0,0,0
Extremadura,2020-03-12,87,72,15,0,0
Murcia,2020-03-13,104,70,33,0,1
La Rioja,2020-03-13,107,106,1,0,0
Melilla,2020-03-13,10,9,1,0,0
Canarias,2020-03-13,109,100,0,0,9
Aragón,2020-03-13,119,119,0,0,0
Cataluña,2020-03-13,1367,1270,0,6,91
Navarra,2020-03-13,211,138,73,0,0
Galicia,2020-03-13,241,240,0,0,1
Madrid,2020-03-13,2838,2834,0,0,4
País Vasco,2020-03-13,429,410,0,0,19
Andalucía,2020-03-13,487,447,40,0,0
C. Valenciana,2020-03-13,499,444,45,0,10
Castilla y León,2020-03-13,505,446,59,0,0
Cantabria,2020-03-13,54,54,0,0,0
Ceuta,2020-03-13,6,1,0,0,5
Baleares,2020-03-13,61,61,0,0,0
Castilla La Mancha,2020-03-13,628,183,1,3,441
Asturias,2020-03-13,70,70,0,0,0
España,2020-03-13,7939,7083,266,9,581
Extremadura,2020-03-13,94,81,13,0,0
Aragón,2020-03-14,107,107,0,0,0
Murcia,2020-03-14,108,80,28,0,0
Cataluña,2020-03-14,1328,1238,0,9,81
La Rioja,2020-03-14,138,136,2,0,0
Navarra,2020-03-14,177,121,56,0,0
Galicia,2020-03-14,240,238,1,0,1
Madrid,2020-03-14,2563,2552,0,0,11
Ceuta,2020-03-14,4,0,1,0,3
Andalucía,2020-03-14,421,393,28,0,0
País Vasco,2020-03-14,421,411,0,0,10
Melilla,2020-03-14,4,3,1,0,0
C. Valenciana,2020-03-14,496,452,33,0,11
Castilla y León,2020-03-14,522,466,55,1,0
Cantabria,2020-03-14,59,59,0,0,0
Castilla La Mancha,2020-03-14,604,157,1,2,444
Baleares,2020-03-14,71,68,3,0,0
España,2020-03-14,7530,6726,227,12,565
Asturias,2020-03-14,81,81,0,0,0
Extremadura,2020-03-14,89,71,18,0,0
Canarias,2020-03-14,97,93,0,0,4
La Rioja,2020-03-15,111,109,2,0,0
Aragón,2020-03-15,126,126,0,0,0
Cataluña,2020-03-15,1377,1292,0,16,69
Ceuta,2020-03-15,2,0,1,0,1
Navarra,2020-03-15,262,166,96,0,0
Madrid,2020-03-15,2669,2660,0,0,9
Galicia,2020-03-15,270,269,1,0,0
Melilla,2020-03-15,3,3,0,0,0
País Vasco,2020-03-15,435,419,0,0,16
Andalucía,2020-03-15,450,409,41,0,0
C. Valenciana,2020-03-15,532,469,55,0,8
Castilla y León,2020-03-15,539,473,65,0,1
Cantabria,2020-03-15,68,68,0,0,0
Castilla La Mancha,2020-03-15,773,250,3,5,515
España,2020-03-15,8065,7106,315,21,623
Baleares,2020-03-15,85,83,1,0,1
Extremadura,2020-03-15,86,62,24,0,0
Asturias,2020-03-15,89,89,0,0,0
Canarias,2020-03-15,91,89,0,0,2
Murcia,2020-03-15,97,70,26,0,1
Asturias,2020-03-16,106,106,0,0,0
Extremadura,2020-03-16,117,94,23,0,0
Murcia,2020-03-16,130,98,32,0,0
Canarias,2020-03-16,133,117,0,0,16
La Rioja,2020-03-16,157,154,3,0,0
Aragón,2020-03-16,165,165,0,0,0
Cataluña,2020-03-16,1716,1546,0,13,157
Navarra,2020-03-16,274,156,118,0,0
Madrid,2020-03-16,2957,2950,0,0,7
Galicia,2020-03-16,389,383,3,0,3
Andalucía,2020-03-16,573,536,37,0,0
País Vasco,2020-03-16,600,578,0,0,22
Ceuta,2020-03-16,6,1,1,0,4
Melilla,2020-03-16,6,2,2,1,1
C. Valenciana,2020-03-16,636,572,54,0,10
Cantabria,2020-03-16,71,71,0,0,0
Castilla y León,2020-03-16,781,680,100,1,0
Castilla La Mancha,2020-03-16,809,239,3,1,566
Baleares,2020-03-16,88,84,1,0,3
España,2020-03-16,9714,8532,377,16,789
Murcia,2020-03-17,103,79,24,0,0
Extremadura,2020-03-17,107,95,12,0,0
La Rioja,2020-03-17,122,117,5,0,0
Cataluña,2020-03-17,1572,1480,0,10,82
Aragón,2020-03-17,161,159,0,2,0
Navarra,2020-03-17,267,169,98,0,0
Madrid,2020-03-17,2792,2789,0,0,3
Galicia,2020-03-17,327,323,3,0,1
Melilla,2020-03-17,3,3,0,0,0
Ceuta,2020-03-17,5,0,1,0,4
País Vasco,2020-03-17,540,520,0,0,20
C. Valenciana,2020-03-17,559,509,39,0,11
Andalucía,2020-03-17,574,538,36,0,0
Castilla y León,2020-03-17,730,655,74,1,0
Castilla La Mancha,2020-03-17,745,199,5,2,539
Cantabria,2020-03-17,76,76,0,0,0
Asturias,2020-03-17,80,80,0,0,0
Baleares,2020-03-17,82,79,3,0,0
España,2020-03-17,8938,7960,300,15,663
Canarias,2020-03-17,93,90,0,0,3
Canarias,2020-03-18,117,109,0,0,8
Murcia,2020-03-18,122,91,30,0,1
Extremadura,2020-03-18,127,105,21,0,1
La Rioja,2020-03-18,143,142,1,0,0
Aragón,2020-03-18,167,167,0,0,0
Cataluña,2020-03-18,1685,1583,0,7,95
Navarra,2020-03-18,250,176,74,0,0
Madrid,2020-03-18,2646,2635,0,0,11
Galicia,2020-03-18,309,306,1,0,2
Andalucía,2020-03-18,530,493,37,0,0
C. Valenciana,2020-03-18,535,481,43,0,11
País Vasco,2020-03-18,553,544,0,0,9
Ceuta,2020-03-18,6,0,2,0,4
Melilla,2020-03-18,6,5,0,0,1
Castilla La Mancha,2020-03-18,791,216,4,1,570
Baleares,2020-03-18,81,80,1,0,0
Castilla y León,2020-03-18,818,735,83,0,0
Cantabria,2020-03-18,89,89,0,0,0
España,2020-03-18,9066,8048,297,8,713
Asturias,2020-03-18,91,91,0,0,0
Asturias,2020-03-19,101,101,0,0,0
Baleares,2020-03-19,105,102,2,0,1
Murcia,2020-03-19,120,80,40,0,0
Extremadura,2020-03-19,126,103,23,0,0
Cataluña,2020-03-19,1610,1523,0,6,81
La Rioja,2020-03-19,168,167,1,0,0
Aragón,2020-03-19,168,168,0,0,0
Cantabria,2020-03-19,177,177,0,0,0
Navarra,2020-03-19,233,153,80,0,0
Madrid,2020-03-19,2439,2428,0,2,9
Galicia,2020-03-19,294,290,4,0,0
País Vasco,2020-03-19,467,451,0,0,16
C. Valenciana,2020-03-19,496,457,33,0,6
Ceuta,2020-03-19,5,0,2,0,3
Andalucía,2020-03-19,556,522,34,0,0
Melilla,2020-03-19,6,3,1,0,2
Castilla La Mancha,2020-03-19,746,243,3,2,498
Canarias,2020-03-19,78,70,0,0,8
Castilla y León,2020-03-19,868,801,67,0,0
España,2020-03-19,8763,7839,290,10,624
España,2020-03-20,10859,9665,415,13,766
Canarias,2020-03-20,117,111,0,0,6
Murcia,2020-03-20,122,86,36,0,0
Cantabria,2020-03-20,144,144,0,0,0
Extremadura,2020-03-20,173,140,33,0,0
Cataluña,2020-03-20,1901,1793,0,9,99
La Rioja,2020-03-20,191,190,1,0,0
Aragón,2020-03-20,241,241,0,0,0
Madrid,2020-03-20,3108,3103,1,0,4
Navarra,2020-03-20,328,229,98,0,1
Melilla,2020-03-20,4,4,0,0,0
Galicia,2020-03-20,470,462,4,0,4
C. Valenciana,2020-03-20,574,511,59,0,4
País Vasco,2020-03-20,613,583,0,0,30
Ceuta,2020-03-20,7,0,1,0,6
Andalucía,2020-03-20,796,749,47,0,0
Asturias,2020-03-20,83,83,0,0,0
Castilla La Mancha,2020-03-20,934,310,8,4,612
Castilla y León,2020-03-20,956,831,125,0,0
Baleares,2020-03-20,97,95,2,0,0
Extremadura,2020-03-21,131,111,20,0,0
La Rioja,2020-03-21,133,133,0,0,0
Cataluña,2020-03-21,1462,1390,0,9,63
Aragón,2020-03-21,178,178,0,0,0
Madrid,2020-03-21,1923,1918,1,1,3
Navarra,2020-03-21,206,152,54,0,0
Galicia,2020-03-21,276,272,1,0,3
Melilla,2020-03-21,3,1,0,0,2
País Vasco,2020-03-21,433,423,0,0,10
C. Valenciana,2020-03-21,452,412,32,0,8
Andalucía,2020-03-21,544,517,26,0,1
Castilla La Mancha,2020-03-21,622,199,5,0,418
Baleares,2020-03-21,62,61,1,0,0
Asturias,2020-03-21,68,68,0,0,0
Ceuta,2020-03-21,7,0,1,0,6
España,2020-03-21,7534,6775,225,10,524
Castilla y León,2020-03-21,766,697,69,0,0
Murcia,2020-03-21,83,67,15,0,1
Canarias,2020-03-21,86,77,0,0,9
Cantabria,2020-03-21,99,99,0,0,0
La Rioja,2020-03-22,108,108,0,0,0
Extremadura,2020-03-22,131,116,15,0,0
Cataluña,2020-03-22,1313,1238,0,1,74
Aragón,2020-03-22,164,164,0,0,0
Madrid,2020-03-22,1656,1643,1,1,11
Navarra,2020-03-22,194,141,53,0,0
Galicia,2020-03-22,250,249,1,0,0
País Vasco,2020-03-22,393,383,0,0,10
C. Valenciana,2020-03-22,398,363,30,0,5
Andalucía,2020-03-22,523,489,34,0,0
Melilla,2020-03-22,5,4,0,0,1
Castilla La Mancha,2020-03-22,663,178,12,0,473
España,2020-03-22,6920,6097,237,2,584
Ceuta,2020-03-22,7,0,0,0,7
Castilla y León,2020-03-22,711,635,76,0,0
Canarias,2020-03-22,75,73,0,0,2
Asturias,2020-03-22,75,75,0,0,0
Murcia,2020-03-22,79,64,15,0,0
Cantabria,2020-03-22,84,84,0,0,0
Baleares,2020-03-22,91,90,0,0,1
Murcia,2020-03-23,128,100,28,0,0
Cataluña,2020-03-23,1515,1409,0,13,93
La Rioja,2020-03-23,158,155,3,0,0
Madrid,2020-03-23,2133,2127,0,1,5
Navarra,2020-03-23,242,161,81,0,0
Extremadura,2020-03-23,245,209,36,0,0
Aragón,2020-03-23,267,266,0,1,0
Galicia,2020-03-23,383,377,4,0,2
País Vasco,2020-03-23,484,461,0,0,23
C. Valenciana,2020-03-23,485,431,51,0,3
Melilla,2020-03-23,5,4,0,0,1
Andalucía,2020-03-23,562,535,27,0,0
Asturias,2020-03-23,70,70,0,0,0
Castilla La Mancha,2020-03-23,756,249,13,0,494
Castilla y León,2020-03-23,773,668,105,0,0
Baleares,2020-03-23,82,79,3,0,0
España,2020-03-23,8482,7480,357,15,630
Cantabria,2020-03-23,88,88,0,0,0
Ceuta,2020-03-23,9,0,6,0,3
Canarias,2020-03-23,97,91,0,0,6
Melilla,2020-03-24,1,1,0,0,0
La Rioja,2020-03-24,118,118,0,0,0
Cataluña,2020-03-24,1418,1336,0,5,77
Extremadura,2020-03-24,160,137,23,0,0
Aragón,2020-03-24,195,193,0,2,0
Madrid,2020-03-24,1994,1987,1,0,6
Navarra,2020-03-24,278,198,80,0,0
Galicia,2020-03-24,295,291,1,0,3
C. Valenciana,2020-03-24,340,306,27,0,7
País Vasco,2020-03-24,396,377,0,0,19
Andalucía,2020-03-24,492,463,29,0,0
Cantabria,2020-03-24,57,57,0,0,0
Asturias,2020-03-24,58,58,0,0,0
Canarias,2020-03-24,63,59,0,0,4
Castilla La Mancha,2020-03-24,646,249,17,0,380
Castilla y León,2020-03-24,664,556,106,1,1
Baleares,2020-03-24,66,65,1,0,0
España,2020-03-24,7327,6512,302,8,505
Murcia,2020-03-24,78,61,17,0,0
Ceuta,2020-03-24,8,0,0,0,8
Cataluña,2020-03-25,1328,1254,0,4,70
La Rioja,2020-03-25,133,132,1,0,0
Extremadura,2020-03-25,153,121,32,0,0
Madrid,2020-03-25,1776,1775,0,0,1
Aragón,2020-03-25,188,187,0,0,1
Navarra,2020-03-25,242,182,60,0,0
Galicia,2020-03-25,288,283,4,0,1
C. Valenciana,2020-03-25,411,359,42,0,10
País Vasco,2020-03-25,411,391,0,0,20
Melilla,2020-03-25,4,3,1,0,0
Andalucía,2020-03-25,522,487,34,0,1
Canarias,2020-03-25,55,54,0,0,1
Asturias,2020-03-25,57,57,0,0,0
Cantabria,2020-03-25,57,57,0,0,0
Castilla La Mancha,2020-03-25,666,242,20,3,401
Castilla y León,2020-03-25,694,597,97,0,0
España,2020-03-25,7162,6327,313,7,515
Murcia,2020-03-25,84,65,17,0,2
Baleares,2020-03-25,84,80,3,0,1
Ceuta,2020-03-25,9,1,2,0,6
La Rioja,2020-03-26,114,112,2,0,0
Extremadura,2020-03-26,138,120,18,0,0
Cataluña,2020-03-26,1389,1321,0,2,66
Madrid,2020-03-26,1551,1547,0,1,3
Aragón,2020-03-26,166,166,0,0,0
Navarra,2020-03-26,167,117,50,0,0
Galicia,2020-03-26,300,295,4,0,1
C. Valenciana,2020-03-26,309,271,33,0,5
País Vasco,2020-03-26,365,351,0,0,14
Cantabria,2020-03-26,39,39,0,0,0
Andalucía,2020-03-26,472,435,36,1,0
Murcia,2020-03-26,47,36,11,0,0
Ceuta,2020-03-26,5,1,1,0,3
Castilla y León,2020-03-26,559,481,78,0,0
Castilla La Mancha,2020-03-26,585,239,16,1,329
Canarias,2020-03-26,62,60,0,0,2
España,2020-03-26,6424,5741,255,5,423
Melilla,2020-03-26,6,5,1,0,0
Baleares,2020-03-26,73,68,5,0,0
Asturias,2020-03-26,77,77,0,0,0
Extremadura,2020-03-27,109,91,18,0,0
Cataluña,2020-03-27,1258,1197,0,7,54
La Rioja,2020-03-27,129,126,2,0,1
Madrid,2020-03-27,1495,1491,0,1,3
Navarra,2020-03-27,161,115,46,0,0
Ceuta,2020-03-27,2,0,1,0,1
Aragón,2020-03-27,212,212,0,0,0
Galicia,2020-03-27,306,301,3,0,2
C. Valenciana,2020-03-27,334,295,27,0,12
País Vasco,2020-03-27,400,389,0,0,11
Baleares,2020-03-27,40,37,2,0,1
Andalucía,2020-03-27,423,392,31,0,0
Castilla La Mancha,2020-03-27,507,198,14,3,292
Murcia,2020-03-27,52,36,14,0,2
Castilla y León,2020-03-27,524,456,68,0,0
Melilla,2020-03-27,5,3,0,0,2
España,2020-03-27,6172,5552,226,11,383
Asturias,2020-03-27,70,70,0,0,0
Canarias,2020-03-27,71,69,0,0,2
Cantabria,2020-03-27,74,74,0,0,0
La Rioja,2020-03-28,100,100,0,0,0
Madrid,2020-03-28,1256,1254,0,0,2
Cataluña,2020-03-28,1330,1264,0,5,61
Navarra,2020-03-28,140,108,32,0,0
Aragón,2020-03-28,148,147,0,1,0
C. Valenciana,2020-03-28,246,218,19,0,9
País Vasco,2020-03-28,291,280,0,0,11
Andalucía,2020-03-28,324,296,28,0,0
Galicia,2020-03-28,336,333,1,0,2
Baleares,2020-03-28,36,32,4,0,0
Canarias,2020-03-28,36,35,0,0,1
Murcia,2020-03-28,40,29,11,0,0
Castilla La Mancha,2020-03-28,410,166,25,1,218
Melilla,2020-03-28,4,3,1,0,0
Ceuta,2020-03-28,5,0,0,0,5
Castilla y León,2020-03-28,523,461,62,0,0
Asturias,2020-03-28,53,53,0,0,0
España,2020-03-28,5442,4919,207,7,309
Cantabria,2020-03-28,68,68,0,0,0
Extremadura,2020-03-28,96,72,24,0,0
Cataluña,2020-03-29,1045,972,0,8,65
Aragón,2020-03-29,136,136,0,0,0
Galicia,2020-03-29,198,196,1,0,1
C. Valenciana,2020-03-29,217,183,23,0,11
País Vasco,2020-03-29,268,240,0,0,28
Andalucía,2020-03-29,340,319,21,0,0
Murcia,2020-03-29,35,23,12,0,0
Castilla La Mancha,2020-03-29,372,171,20,0,181
Baleares,2020-03-29,37,36,1,0,0
Cantabria,2020-03-29,39,39,0,0,0
Asturias,2020-03-29,40,40,0,0,0
Canarias,2020-03-29,42,42,0,0,0
Castilla y León,2020-03-29,424,388,36,0,0
España,2020-03-29,4325,3875,145,8,297
Melilla,2020-03-29,5,4,0,0,1
Extremadura,2020-03-29,62,51,11,0,0
Ceuta,2020-03-29,7,0,0,0,7
Madrid,2020-03-29,875,871,1,0,3
La Rioja,2020-03-29,87,85,2,0,0
Navarra,2020-03-29,96,79,17,0,0
Extremadura,2020-03-30,107,66,41,0,0
Madrid,2020-03-30,1091,1087,1,1,2
La Rioja,2020-03-30,117,116,1,0,0
Cataluña,2020-03-30,1209,1109,0,11,89
Aragón,2020-03-30,131,131,0,0,0
Navarra,2020-03-30,245,211,34,0,0
C. Valenciana,2020-03-30,256,222,25,0,9
Galicia,2020-03-30,282,273,5,0,4
Cantabria,2020-03-30,28,28,0,0,0
País Vasco,2020-03-30,322,305,0,0,17
Melilla,2020-03-30,3,3,0,0,0
Andalucía,2020-03-30,341,302,39,0,0
Murcia,2020-03-30,41,26,15,0,0
Asturias,2020-03-30,45,45,0,0,0
Castilla y León,2020-03-30,500,425,74,0,1
Ceuta,2020-03-30,5,0,1,0,4
Canarias,2020-03-30,51,49,0,0,2
Castilla La Mancha,2020-03-30,522,230,22,2,268
España,2020-03-30,5362,4689,261,14,398
Baleares,2020-03-30,66,61,3,0,2
Madrid,2020-03-31,1075,1074,0,0,1
La Rioja,2020-03-31,108,105,3,0,0
Cataluña,2020-03-31,1134,1073,0,2,59
Aragón,2020-03-31,116,116,0,0,0
Navarra,2020-03-31,151,125,26,0,0
Galicia,2020-03-31,167,161,4,0,2
C. Valenciana,2020-03-31,181,151,23,0,7
Ceuta,2020-03-31,2,0,0,0,2
Andalucía,2020-03-31,255,239,16,0,0
País Vasco,2020-03-31,268,249,0,0,19
Canarias,2020-03-31,28,27,0,0,1
Murcia,2020-03-31,30,23,7,0,0
Melilla,2020-03-31,3,3,0,0,0
Cantabria,2020-03-31,33,33,0,0,0
Castilla y León,2020-03-31,401,361,40,0,0
Castilla La Mancha,2020-03-31,412,169,30,2,211
Asturias,2020-03-31,42,42,0,0,0
España,2020-03-31,4515,4033,176,4,302
Baleares,2020-03-31,48,45,3,0,0
Extremadura,2020-03-31,61,37,24,0,0
La Rioja,2020-04-01,108,107,1,0,0
Cataluña,2020-04-01,1291,1221,0,9,61
Extremadura,2020-04-01,134,89,45,0,0
