ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AR,2020-02-11,0,0,0,0,0,0
AS,2020-02-11,0,0,0,0,0,0
CB,2020-02-11,0,0,0,0,0,0
CE,2020-02-11,0,0,0,0,0,0
CL,2020-02-11,0,0,0,0,0,0
CM,2020-02-11,0,0,0,0,0,0
CN,2020-02-11,0,0,0,0,0,0
CT,2020-02-11,0,0,0,0,0,0
EX,2020-02-11,0,0,0,0,0,0
GA,2020-02-11,0,0,0,0,0,0
IB,2020-02-11,0,0,0,0,0,0
MC,2020-02-11,0,0,0,0,0,0
MD,2020-02-11,0,0,0,0,0,0
ML,2020-02-11,0,0,0,0,0,0
NC,2020-02-11,0,0,0,0,0,0
PV,2020-02-11,0,0,0,0,0,0
RI,2020-02-11,0,0,0,0,0,0
VC,2020-02-11,0,0,0,0,0,0
AN,2020-02-12,0,0,0,0,0,0
AR,2020-02-12,0,0,0,0,0,0
AS,2020-02-12,0,0,0,0,0,0
CB,2020-02-12,0,0,0,0,0,0
CE,2020-02-12,0,0,0,0,0,0
CL,2020-02-12,0,0,0,0,0,0
CM,2020-02-12,0,0,0,0,0,0
CN,2020-02-12,0,0,0,0,0,0
CT,2020-02-12,2,1,0,0,1,0
EX,2020-02-12,0,0,0,0,0,0
GA,2020-02-12,0,0,0,0,0,0
IB,2020-02-12,0,0,0,0,0,0
MC,2020-02-12,0,0,0,0,0,0
MD,2020-02-12,1,1,0,0,0,0
ML,2020-02-12,0,0,0,0,0,0
NC,2020-02-12,0,0,0,0,0,0
PV,2020-02-12,0,0,0,0,0,0
RI,2020-02-12,0,0,0,0,0,0
VC,2020-02-12,0,0,0,0,0,0
AN,2020-02-13,0,0,0,0,0,0
AR,2020-02-13,0,0,0,0,0,0
AS,2020-02-13,0,0,0,0,0,0
CB,2020-02-13,0,0,0,0,0,0
CE,2020-02-13,0,0,0,0,0,0
CL,2020-02-13,0,0,0,0,0,0
CM,2020-02-13,0,0,0,0,0,0
CN,2020-02-13,0,0,0,0,0,0
CT,2020-02-13,0,0,0,0,0,0
EX,2020-02-13,0,0,0,0,0,0
GA,2020-02-13,0,0,0,0,0,0
IB,2020-02-13,0,0,0,0,0,0
MC,2020-02-13,0,0,0,0,0,0
MD,2020-02-13,0,0,0,0,0,0
ML,2020-02-13,0,0,0,0,0,0
NC,2020-02-13,0,0,0,0,0,0
PV,2020-02-13,0,0,0,0,0,0
RI,2020-02-13,0,0,0,0,0,0
VC,2020-02-13,0,0,0,0,0,0
AN,2020-02-14,0,0,0,0,0,0
AR,2020-02-14,0,0,0,0,0,0
AS,2020-02-14,0,0,0,0,0,0
CB,2020-02-14,0,0,0,0,0,0
CE,2020-02-14,0,0,0,0,0,0
CL,2020-02-14,0,0,0,0,0,0
CM,2020-02-14,0,0,0,0,0,0
CN,2020-02-14,0,0,0,0,0,0
CT,2020-02-14,0,0,0,0,0,0
EX,2020-02-14,0,0,0,0,0,0
GA,2020-02-14,0,0,0,0,0,0
IB,2020-02-14,0,0,0,0,0,0
MC,2020-02-14,0,0,0,0,0,0
MD,2020-02-14,0,0,0,0,0,0
ML,2020-02-14,0,0,0,0,0,0
NC,2020-02-14,0,0,0,0,0,0
PV,2020-02-14,0,0,0,0,0,0
RI,2020-02-14,0,0,0,0,0,0
VC,2020-02-14,0,0,0,0,0,0
AN,2020-02-15,0,0,0,0,0,0
AR,2020-02-15,0,0,0,0,0,0
AS,2020-02-15,0,0,0,0,0,0
CB,2020-02-15,0,0,0,0,0,0
CE,2020-02-15,0,0,0,0,0,0
CL,2020-02-15,0,0,0,0,0,0
CM,2020-02-15,0,0,0,0,0,0
CN,2020-02-15,0,0,0,0,0,0
CT,2020-02-15,0,0,0,0,0,0
EX,2020-02-15,0,0,0,0,0,0
GA,2020-02-15,0,0,0,0,0,0
IB,2020-02-15,0,0,0,0,0,0
MC,2020-02-15,0,0,0,0,0,0
MD,2020-02-15,0,0,0,0,0,0
ML,2020-02-15,0,0,0,0,0,0
NC,2020-02-15,0,0,0,0,0,0
PV,2020-02-15,0,0,0,0,0,0
RI,2020-02-15,0,0,0,0,0,0
VC,2020-02-15,0,0,0,0,0,0
AN,2020-02-16,0,0,0,0,0,0
AR,2020-02-16,0,0,0,0,0,0
AS,2020-02-16,0,0,0,0,0,0
CB,2020-02-16,0,0,0,0,0,0
CE,2020-02-16,0,0,0,0,0,0
CL,2020-02-16,0,0,0,0,0,0
CM,2020-02-16,0,0,0,0,0,0
CN,2020-02-16,0,0,0,0,0,0
CT,2020-02-16,0,0,0,0,0,0
EX,2020-02-16,0,0,0,0,0,0
GA,2020-02-16,0,0,0,0,0,0
IB,2020-02-16,0,0,0,0,0,0
MC,2020-02-16,0,0,0,0,0,0
MD,2020-02-16,0,0,0,0,0,0
ML,2020-02-16,0,0,0,0,0,0
NC,2020-02-16,0,0,0,0,0,0
PV,2020-02-16,0,0,0,0,0,0
RI,2020-02-16,0,0,0,0,0,0
VC,2020-02-16,0,0,0,0,0,0
AN,2020-02-17,0,0,0,0,0,0
AR,2020-02-17,0,0,0,0,0,0
AS,2020-02-17,0,0,0,0,0,0
CB,2020-02-17,0,0,0,0,0,0
CE,2020-02-17,0,0,0,0,0,0
CL,2020-02-17,0,0,0,0,0,0
CM,2020-02-17,0,0,0,0,0,0
CN,2020-02-17,0,0,0,0,0,0
CT,2020-02-17,0,0,0,0,0,0
EX,2020-02-17,0,0,0,0,0,0
GA,2020-02-17,0,0,0,0,0,0
IB,2020-02-17,0,0,0,0,0,0
MC,2020-02-17,0,0,0,0,0,0
MD,2020-02-17,0,0,0,0,0,0
ML,2020-02-17,0,0,0,0,0,0
NC,2020-02-17,0,0,0,0,0,0
PV,2020-02-17,0,0,0,0,0,0
RI,2020-02-17,0,0,0,0,0,0
VC,2020-02-17,0,0,0,0,0,0
AN,2020-02-18,0,0,0,0,0,0
AR,2020-02-18,0,0,0,0,0,0
AS,2020-02-18,0,0,0,0,0,0
CB,2020-02-18,0,0,0,0,0,0
CE,2020-02-18,0,0,0,0,0,0
CL,2020-02-18,0,0,0,0,0,0
CM,2020-02-18,0,0,0,0,0,0
CN,2020-02-18,0,0,0,0,0,0
CT,2020-02-18,0,0,0,0,0,0
EX,2020-02-18,0,0,0,0,0,0
GA,2020-02-18,0,0,0,0,0,0
IB,2020-02-18,0,0,0,0,0,0
MC,2020-02-18,0,0,0,0,0,0
MD,2020-02-18,0,0,0,0,0,0
ML,2020-02-18,0,0,0,0,0,0
NC,2020-02-18,0,0,0,0,0,0
PV,2020-02-18,0,0,0,0,0,0
RI,2020-02-18,0,0,0,0,0,0
VC,2020-02-18,0,0,0,0,0,0
AN,2020-02-19,0,0,0,0,0,0
AR,2020-02-19,0,0,0,0,0,0
AS,2020-02-19,0,0,0,0,0,0
CB,2020-02-19,0,0,0,0,0,0
CE,2020-02-19,0,0,0,0,0,0
CL,2020-02-19,0,0,0,0,0,0
CM,2020-02-19,0,0,0,0,0,0
CN,2020-02-19,0,0,0,0,0,0
CT,2020-02-19,0,0,0,0,0,0
EX,2020-02-19,0,0,0,0,0,0
GA,2020-02-19,0,0,0,0,0,0
IB,2020-02-19,0,0,0,0,0,0
MC,2020-02-19,0,0,0,0,0,0
MD,2020-02-19,0,0,0,0,0,0
ML,2020-02-19,0,0,0,0,0,0
NC,2020-02-19,0,0,0,0,0,0
PV,2020-02-19,0,0,0,0,0,0
RI,2020-02-19,0,0,0,0,0,0
VC,2020-02-19,0,0,0,0,0,0
AN,2020-02-20,0,0,0,0,0,0
AR,2020-02-20,0,0,0,0,0,0
AS,2020-02-20,0,0,0,0,0,0
CB,2020-02-20,0,0,0,0,0,0
CE,2020-02-20,0,0,0,0,0,0
CL,2020-02-20,0,0,0,0,0,0
CM,2020-02-20,0,0,0,0,0,0
CN,2020-02-20,0,0,0,0,0,0
CT,2020-02-20,0,0,0,0,0,0
EX,2020-02-20,0,0,0,0,0,0
GA,2020-02-20,0,0,0,0,0,0
IB,2020-02-20,0,0,0,0,0,0
MC,2020-02-20,0,0,0,0,0,0
MD,2020-02-20,0,0,0,0,0,0
ML,2020-02-20,0,0,0,0,0,0
NC,2020-02-20,0,0,0,0,0,0
PV,2020-02-20,0,0,0,0,0,0
RI,2020-02-20,0,0,0,0,0,0
VC,2020-02-20,0,0,0,0,0,0
AN,2020-02-21,0,0,0,0,0,0
AR,2020-02-21,0,0,0,0,0,0
AS,2020-02-21,0,0,0,0,0,0
CB,2020-02-21,0,0,0,0,0,0
CE,2020-02-21,0,0,0,0,0,0
CL,2020-02-21,0,0,0,0,0,0
CM,2020-02-21,0,0,0,0,0,0
CN,2020-02-21,0,0,0,0,0,0
CT,2020-02-21,1,0,0,0,0,1
EX,2020-02-21,0,0,0,0,0,0
GA,2020-02-21,0,0,0,0,0,0
IB,2020-02-21,0,0,0,0,0,0
MC,2020-02-21,0,0,0,0,0,0
MD,2020-02-21,0,0,0,0,0,0
ML,2020-02-21,0,0,0,0,0,0
NC,2020-02-21,0,0,0,0,0,0
PV,2020-02-21,0,0,0,0,0,0
RI,2020-02-21,0,0,0,0,0,0
VC,2020-02-21,0,0,0,0,0,0
AN,2020-02-22,0,0,0,0,0,0
AR,2020-02-22,0,0,0,0,0,0
AS,2020-02-22,0,0,0,0,0,0
CB,2020-02-22,0,0,0,0,0,0
CE,2020-02-22,0,0,0,0,0,0
CL,2020-02-22,1,1,0,0,0,0
CM,2020-02-22,0,0,0,0,0,0
CN,2020-02-22,0,0,0,0,0,0
CT,2020-02-22,0,0,0,0,0,0
EX,2020-02-22,0,0,0,0,0,0
GA,2020-02-22,0,0,0,0,0,0
IB,2020-02-22,0,0,0,0,0,0
MC,2020-02-22,0,0,0,0,0,0
MD,2020-02-22,0,0,0,0,0,0
ML,2020-02-22,0,0,0,0,0,0
NC,2020-02-22,0,0,0,0,0,0
PV,2020-02-22,0,0,0,0,0,0
RI,2020-02-22,0,0,0,0,0,0
VC,2020-02-22,0,0,0,0,0,0
AN,2020-02-23,0,0,0,0,0,0
AR,2020-02-23,0,0,0,0,0,0
AS,2020-02-23,0,0,0,0,0,0
CB,2020-02-23,0,0,0,0,0,0
CE,2020-02-23,0,0,0,0,0,0
CL,2020-02-23,0,0,0,0,0,0
CM,2020-02-23,0,0,0,0,0,0
CN,2020-02-23,0,0,0,0,0,0
CT,2020-02-23,0,0,0,0,0,0
EX,2020-02-23,0,0,0,0,0,0
GA,2020-02-23,0,0,0,0,0,0
IB,2020-02-23,0,0,0,0,0,0
MC,2020-02-23,0,0,0,0,0,0
MD,2020-02-23,0,0,0,0,0,0
ML,2020-02-23,0,0,0,0,0,0
NC,2020-02-23,0,0,0,0,0,0
PV,2020-02-23,0,0,0,0,0,0
RI,2020-02-23,2,2,0,0,0,0
VC,2020-02-23,0,0,0,0,0,0
AN,2020-02-24,0,0,0,0,0,0
AR,2020-02-24,1,1,0,0,0,0
AS,2020-02-24,0,0,0,0,0,0
CB,2020-02-24,0,0,0,0,0,0
CE,2020-02-24,0,0,0,0,0,0
CL,2020-02-24,0,0,0,0,0,0
CM,2020-02-24,0,0,0,0,0,0
CN,2020-02-24,0,0,0,0,0,0
CT,2020-02-24,0,0,0,0,0,0
EX,2020-02-24,0,0,0,0,0,0
GA,2020-02-24,0,0,0,0,0,0
IB,2020-02-24,0,0,0,0,0,0
MC,2020-02-24,0,0,0,0,0,0
MD,2020-02-24,1,1,0,0,0,0
ML,2020-02-24,0,0,0,0,0,0
NC,2020-02-24,0,0,0,0,0,0
PV,2020-02-24,0,0,0,0,0,0
RI,2020-02-24,0,0,0,0,0,0
VC,2020-02-24,0,0,0,0,0,0
AN,2020-02-25,0,0,0,0,0,0
AR,2020-02-25,0,0,0,0,0,0
AS,2020-02-25,0,0,0,0,0,0
CB,2020-02-25,0,0,0,0,0,0
CE,2020-02-25,0,0,0,0,0,0
CL,2020-02-25,0,0,0,0,0,0
CM,2020-02-25,0,0,0,0,0,0
CN,2020-02-25,1,1,0,0,0,0
CT,2020-02-25,0,0,0,0,0,0
EX,2020-02-25,0,0,0,0,0,0
GA,2020-02-25,0,0,0,0,0,0
IB,2020-02-25,0,0,0,0,0,0
MC,2020-02-25,0,0,0,0,0,0
MD,2020-02-25,0,0,0,0,0,0
ML,2020-02-25,0,0,0,0,0,0
NC,2020-02-25,0,0,0,0,0,0
PV,2020-02-25,0,0,0,0,0,0
RI,2020-02-25,0,0,0,0,0,0
VC,2020-02-25,0,0,0,0,0,0
AN,2020-02-26,1,1,0,0,0,0
AR,2020-02-26,0,0,0,0,0,0
AS,2020-02-26,0,0,0,0,0,0
CB,2020-02-26,0,0,0,0,0,0
CE,2020-02-26,0,0,0,0,0,0
CL,2020-02-26,0,0,0,0,0,0
CM,2020-02-26,0,0,0,0,0,0
CN,2020-02-26,0,0,0,0,0,0
CT,2020-02-26,0,0,0,0,0,0
EX,2020-02-26,0,0,0,0,0,0
GA,2020-02-26,0,0,0,0,0,0
IB,2020-02-26,0,0,0,0,0,0
MC,2020-02-26,0,0,0,0,0,0
MD,2020-02-26,4,4,0,0,0,0
ML,2020-02-26,0,0,0,0,0,0
NC,2020-02-26,0,0,0,0,0,0
PV,2020-02-26,0,0,0,0,0,0
RI,2020-02-26,1,1,0,0,0,0
VC,2020-02-26,1,1,0,0,0,0
AN,2020-02-27,1,1,0,0,0,0
AR,2020-02-27,0,0,0,0,0,0
AS,2020-02-27,0,0,0,0,0,0
CB,2020-02-27,0,0,0,0,0,0
CE,2020-02-27,0,0,0,0,0,0
CL,2020-02-27,3,3,0,0,0,0
CM,2020-02-27,0,0,0,0,0,0
CN,2020-02-27,3,3,0,0,0,0
CT,2020-02-27,3,2,0,0,0,1
EX,2020-02-27,1,1,0,0,0,0
GA,2020-02-27,0,0,0,0,0,0
IB,2020-02-27,2,2,0,0,0,0
MC,2020-02-27,0,0,0,0,0,0
MD,2020-02-27,3,3,0,0,0,0
ML,2020-02-27,0,0,0,0,0,0
NC,2020-02-27,1,1,0,0,0,0
PV,2020-02-27,1,0,0,1,0,0
RI,2020-02-27,0,0,0,0,0,0
VC,2020-02-27,5,5,0,0,0,0
AN,2020-02-28,6,6,0,0,0,0
AR,2020-02-28,1,1,0,0,0,0
AS,2020-02-28,0,0,0,0,0,0
CB,2020-02-28,0,0,0,0,0,0
CE,2020-02-28,0,0,0,0,0,0
CL,2020-02-28,0,0,0,0,0,0
CM,2020-02-28,0,0,0,0,0,0
CN,2020-02-28,1,1,0,0,0,0
CT,2020-02-28,2,2,0,0,0,0
EX,2020-02-28,0,0,0,0,0,0
GA,2020-02-28,0,0,0,0,0,0
IB,2020-02-28,1,1,0,0,0,0
MC,2020-02-28,0,0,0,0,0,0
MD,2020-02-28,6,6,0,0,0,0
ML,2020-02-28,0,0,0,0,0,0
NC,2020-02-28,1,1,0,0,0,0
PV,2020-02-28,0,0,0,0,0,0
RI,2020-02-28,0,0,0,0,0,0
VC,2020-02-28,5,5,0,0,0,0
AN,2020-02-29,3,3,0,0,0,0
AR,2020-02-29,0,0,0,0,0,0
AS,2020-02-29,1,1,0,0,0,0
CB,2020-02-29,1,1,0,0,0,0
CE,2020-02-29,0,0,0,0,0,0
CL,2020-02-29,0,0,0,0,0,0
CM,2020-02-29,0,0,0,0,0,0
CN,2020-02-29,1,1,0,0,0,0
CT,2020-02-29,0,0,0,0,0,0
EX,2020-02-29,1,1,0,0,0,0
GA,2020-02-29,0,0,0,0,0,0
IB,2020-02-29,0,0,0,0,0,0
MC,2020-02-29,0,0,0,0,0,0
MD,2020-02-29,6,6,0,0,0,0
ML,2020-02-29,0,0,0,0,0,0
NC,2020-02-29,1,1,0,0,0,0
PV,2020-02-29,0,0,0,0,0,0
RI,2020-02-29,1,1,0,0,0,0
VC,2020-02-29,4,4,0,0,0,0
AN,2020-03-01,0,0,0,0,0,0
AR,2020-03-01,0,0,0,0,0,0
AS,2020-03-01,0,0,0,0,0,0
CB,2020-03-01,0,0,0,0,0,0
CE,2020-03-01,0,0,0,0,0,0
CL,2020-03-01,5,5,0,0,0,0
CM,2020-03-01,2,2,0,0,0,0
CN,2020-03-01,0,0,0,0,0,0
CT,2020-03-01,2,1,0,0,0,1
EX,2020-03-01,3,3,0,0,0,0
GA,2020-03-01,0,0,0,0,0,0
IB,2020-03-01,1,1,0,0,0,0
MC,2020-03-01,0,0,0,0,0,0
MD,2020-03-01,23,23,0,0,0,0
ML,2020-03-01,0,0,0,0,0,0
NC,2020-03-01,0,0,0,0,0,0
PV,2020-03-01,1,1,0,0,0,0
RI,2020-03-01,0,0,0,0,0,0
VC,2020-03-01,0,0,0,0,0,0
AN,2020-03-02,1,1,0,0,0,0
AR,2020-03-02,0,0,0,0,0,0
AS,2020-03-02,0,0,0,0,0,0
CB,2020-03-02,9,9,0,0,0,0
CE,2020-03-02,1,1,0,0,0,0
CL,2020-03-02,1,1,0,0,0,0
CM,2020-03-02,1,1,0,0,0,0
CN,2020-03-02,0,0,0,0,0,0
CT,2020-03-02,7,4,0,1,0,2
EX,2020-03-02,2,2,0,0,0,0
GA,2020-03-02,0,0,0,0,0,0
IB,2020-03-02,1,1,0,0,0,0
MC,2020-03-02,0,0,0,0,0,0
MD,2020-03-02,39,39,0,0,0,0
ML,2020-03-02,0,0,0,0,0,0
NC,2020-03-02,1,1,0,0,0,0
PV,2020-03-02,3,3,0,0,0,0
RI,2020-03-02,0,0,0,0,0,0
VC,2020-03-02,6,6,0,0,0,0
AN,2020-03-03,1,1,0,0,0,0
AR,2020-03-03,0,0,0,0,0,0
AS,2020-03-03,2,2,0,0,0,0
CB,2020-03-03,0,0,0,0,0,0
CE,2020-03-03,0,0,0,0,0,0
CL,2020-03-03,7,7,0,0,0,0
CM,2020-03-03,5,5,0,0,0,0
CN,2020-03-03,1,1,0,0,0,0
CT,2020-03-03,10,4,0,0,0,6
EX,2020-03-03,1,1,0,0,0,0
GA,2020-03-03,1,1,0,0,0,0
IB,2020-03-03,4,4,0,0,0,0
MC,2020-03-03,0,0,0,0,0,0
MD,2020-03-03,39,39,0,0,0,0
ML,2020-03-03,0,0,0,0,0,0
NC,2020-03-03,0,0,0,0,0,0
PV,2020-03-03,4,4,0,0,0,0
RI,2020-03-03,5,5,0,0,0,0
VC,2020-03-03,5,5,0,0,0,0
AN,2020-03-04,0,0,0,0,0,0
AR,2020-03-04,2,2,0,0,0,0
AS,2020-03-04,2,2,0,0,0,0
CB,2020-03-04,0,0,0,0,0,0
CE,2020-03-04,0,0,0,0,0,0
CL,2020-03-04,0,0,0,0,0,0
CM,2020-03-04,2,2,0,0,0,0
CN,2020-03-04,0,0,0,0,0,0
CT,2020-03-04,11,2,0,0,0,9
EX,2020-03-04,0,0,0,0,0,0
GA,2020-03-04,2,2,0,0,0,0
IB,2020-03-04,4,4,0,0,0,0
MC,2020-03-04,0,0,0,0,0,0
MD,2020-03-04,57,57,0,0,0,0
ML,2020-03-04,0,0,0,0,0,0
NC,2020-03-04,0,0,0,0,0,0
PV,2020-03-04,5,4,0,1,0,0
RI,2020-03-04,11,11,0,0,0,0
VC,2020-03-04,3,3,0,0,0,0
AN,2020-03-05,5,5,0,0,0,0
AR,2020-03-05,3,3,0,0,0,0
AS,2020-03-05,0,0,0,0,0,0
CB,2020-03-05,0,0,0,0,0,0
CE,2020-03-05,0,0,0,0,0,0
CL,2020-03-05,2,2,0,0,0,0
CM,2020-03-05,3,3,0,0,0,0
CN,2020-03-05,3,3,0,0,0,0
CT,2020-03-05,8,8,0,0,0,0
EX,2020-03-05,0,0,0,0,0,0
GA,2020-03-05,1,1,0,0,0,0
IB,2020-03-05,3,3,0,0,0,0
MC,2020-03-05,0,0,0,0,0,0
MD,2020-03-05,116,116,0,0,0,0
ML,2020-03-05,0,0,0,0,0,0
NC,2020-03-05,1,1,0,0,0,0
PV,2020-03-05,21,20,0,1,0,0
RI,2020-03-05,14,14,0,0,0,0
VC,2020-03-05,10,10,0,0,0,0
AN,2020-03-06,13,13,0,0,0,0
AR,2020-03-06,3,3,0,0,0,0
AS,2020-03-06,3,3,0,0,0,0
CB,2020-03-06,1,1,0,0,0,0
CE,2020-03-06,0,0,0,0,0,0
CL,2020-03-06,5,5,0,0,0,0
CM,2020-03-06,5,5,0,0,0,0
CN,2020-03-06,6,6,0,0,0,0
CT,2020-03-06,4,3,0,0,0,1
EX,2020-03-06,0,0,0,0,0,0
GA,2020-03-06,2,2,0,0,0,0
IB,2020-03-06,2,2,0,0,0,0
MC,2020-03-06,0,0,0,0,0,0
MD,2020-03-06,167,167,0,0,0,0
ML,2020-03-06,0,0,0,0,0,0
NC,2020-03-06,0,0,0,0,0,0
PV,2020-03-06,25,25,0,0,0,0
RI,2020-03-06,35,35,0,0,0,0
VC,2020-03-06,3,3,0,0,0,0
AN,2020-03-07,5,5,0,0,0,0
AR,2020-03-07,8,8,0,0,0,0
AS,2020-03-07,1,1,0,0,0,0
CB,2020-03-07,1,1,0,0,0,0
CE,2020-03-07,0,0,0,0,0,0
CL,2020-03-07,2,2,0,0,0,0
CM,2020-03-07,5,5,0,0,0,0
CN,2020-03-07,3,3,0,0,0,0
CT,2020-03-07,4,3,0,0,0,1
EX,2020-03-07,1,1,0,0,0,0
GA,2020-03-07,8,8,0,0,0,0
IB,2020-03-07,1,1,0,0,0,0
MC,2020-03-07,0,0,0,0,0,0
MD,2020-03-07,180,180,0,0,0,0
ML,2020-03-07,0,0,0,0,0,0
NC,2020-03-07,1,1,0,0,0,0
PV,2020-03-07,34,34,0,0,0,0
RI,2020-03-07,29,29,0,0,0,0
VC,2020-03-07,7,7,0,0,0,0
AN,2020-03-08,18,18,0,0,0,0
AR,2020-03-08,13,12,0,0,0,1
AS,2020-03-08,2,2,0,0,0,0
CB,2020-03-08,0,0,0,0,0,0
CE,2020-03-08,0,0,0,0,0,0
CL,2020-03-08,7,7,0,0,0,0
CM,2020-03-08,11,10,1,0,0,0
CN,2020-03-08,1,1,0,0,0,0
CT,2020-03-08,9,4,0,0,0,5
EX,2020-03-08,1,1,0,0,0,0
GA,2020-03-08,5,5,0,0,0,0
IB,2020-03-08,4,4,0,0,0,0
MC,2020-03-08,2,2,0,0,0,0
MD,2020-03-08,219,219,0,0,0,0
ML,2020-03-08,0,0,0,0,0,0
NC,2020-03-08,4,4,0,0,0,0
PV,2020-03-08,46,46,0,0,0,0
RI,2020-03-08,22,22,0,0,0,0
VC,2020-03-08,5,5,0,0,0,0
AN,2020-03-09,19,19,0,0,0,0
AR,2020-03-09,5,5,0,0,0,0
AS,2020-03-09,5,5,0,0,0,0
CB,2020-03-09,0,0,0,0,0,0
CE,2020-03-09,0,0,0,0,0,0
CL,2020-03-09,10,10,0,0,0,0
CM,2020-03-09,15,15,0,0,0,0
CN,2020-03-09,3,3,0,0,0,0
CT,2020-03-09,27,18,0,0,0,9
EX,2020-03-09,2,2,0,0,0,0
GA,2020-03-09,9,9,0,0,0,0
IB,2020-03-09,7,7,0,0,0,0
MC,2020-03-09,4,4,0,0,0,0
MD,2020-03-09,431,431,0,0,0,0
ML,2020-03-09,0,0,0,0,0,0
NC,2020-03-09,15,15,0,0,0,0
PV,2020-03-09,47,47,0,0,0,0
RI,2020-03-09,39,39,0,0,0,0
VC,2020-03-09,12,11,0,0,0,1
AN,2020-03-10,18,18,0,0,0,0
AR,2020-03-10,6,6,0,0,0,0
AS,2020-03-10,17,17,0,0,0,0
CB,2020-03-10,0,0,0,0,0,0
CE,2020-03-10,0,0,0,0,0,0
CL,2020-03-10,34,34,0,0,0,0
CM,2020-03-10,29,29,0,0,0,0
CN,2020-03-10,8,8,0,0,0,0
CT,2020-03-10,74,74,0,0,0,0
EX,2020-03-10,3,3,0,0,0,0
GA,2020-03-10,13,13,0,0,0,0
IB,2020-03-10,12,12,0,0,0,0
MC,2020-03-10,4,4,0,0,0,0
MD,2020-03-10,660,660,0,0,0,0
ML,2020-03-10,0,0,0,0,0,0
NC,2020-03-10,27,27,0,0,0,0
PV,2020-03-10,75,75,0,0,0,0
RI,2020-03-10,22,22,0,0,0,0
VC,2020-03-10,34,34,0,0,0,0
AN,2020-03-11,46,46,0,0,0,0
AR,2020-03-11,18,18,0,0,0,0
AS,2020-03-11,5,5,0,0,0,0
CB,2020-03-11,0,0,0,0,0,0
CE,2020-03-11,0,0,0,0,0,0
CL,2020-03-11,25,25,0,0,0,0
CM,2020-03-11,48,48,0,0,0,0
CN,2020-03-11,16,16,0,0,0,0
CT,2020-03-11,113,108,0,0,0,5
EX,2020-03-11,8,8,0,0,0,0
GA,2020-03-11,22,22,0,0,0,0
IB,2020-03-11,17,17,0,0,0,0
MC,2020-03-11,13,13,0,0,0,0
MD,2020-03-11,836,836,0,0,0,0
ML,2020-03-11,0,0,0,0,0,0
NC,2020-03-11,27,27,0,0,0,0
PV,2020-03-11,73,73,0,0,0,0
RI,2020-03-11,41,41,0,0,0,0
VC,2020-03-11,38,38,0,0,0,0
AN,2020-03-12,76,76,0,0,0,0
AR,2020-03-12,20,20,0,0,0,0
AS,2020-03-12,3,3,0,0,0,0
CB,2020-03-12,9,9,0,0,0,0
CE,2020-03-12,0,0,0,0,0,0
CL,2020-03-12,71,70,1,0,0,0
CM,2020-03-12,115,115,0,0,0,0
CN,2020-03-12,17,17,0,0,0,0
CT,2020-03-12,236,235,0,0,0,1
EX,2020-03-12,24,24,0,0,0,0
GA,2020-03-12,38,38,0,0,0,0
IB,2020-03-12,11,11,0,0,0,0
MC,2020-03-12,12,12,0,0,0,0
MD,2020-03-12,969,969,0,0,0,0
ML,2020-03-12,2,2,0,0,0,0
NC,2020-03-12,40,40,0,0,0,0
PV,2020-03-12,82,81,0,1,0,0
RI,2020-03-12,35,35,0,0,0,0
VC,2020-03-12,51,51,0,0,0,0
AN,2020-03-13,157,157,0,0,0,0
AR,2020-03-13,20,20,0,0,0,0
AS,2020-03-13,46,46,0,0,0,0
CB,2020-03-13,12,12,0,0,0,0
CE,2020-03-13,0,0,0,0,0,0
CL,2020-03-13,92,92,0,0,0,0
CM,2020-03-13,143,143,0,0,0,0
CN,2020-03-13,22,22,0,0,0,0
CT,2020-03-13,372,362,0,0,0,10
EX,2020-03-13,37,37,0,0,0,0
GA,2020-03-13,42,42,0,0,0,0
IB,2020-03-13,16,16,0,0,0,0
MC,2020-03-13,11,11,0,0,0,0
MD,2020-03-13,884,884,0,0,0,0
ML,2020-03-13,1,1,0,0,0,0
NC,2020-03-13,49,49,0,0,0,0
PV,2020-03-13,104,104,0,0,0,0
RI,2020-03-13,36,35,0,1,0,0
VC,2020-03-13,134,134,0,0,0,0
AN,2020-03-14,123,123,0,0,0,0
AR,2020-03-14,39,39,0,0,0,0
AS,2020-03-14,39,39,0,0,0,0
CB,2020-03-14,17,17,0,0,0,0
CE,2020-03-14,1,1,0,0,0,0
CL,2020-03-14,53,53,0,0,0,0
CM,2020-03-14,82,82,0,0,0,0
CN,2020-03-14,23,23,0,0,0,0
CT,2020-03-14,357,352,0,0,0,5
EX,2020-03-14,27,27,0,0,0,0
GA,2020-03-14,45,45,0,0,0,0
IB,2020-03-14,14,14,0,0,0,0
MC,2020-03-14,24,23,1,0,0,0
MD,2020-03-14,892,892,0,0,0,0
ML,2020-03-14,2,2,0,0,0,0
NC,2020-03-14,42,42,0,0,0,0
PV,2020-03-14,101,101,0,0,0,0
RI,2020-03-14,19,19,0,0,0,0
VC,2020-03-14,132,131,0,0,0,1
AN,2020-03-15,167,167,0,0,0,0
AR,2020-03-15,32,32,0,0,0,0
AS,2020-03-15,37,37,0,0,0,0
CB,2020-03-15,9,9,0,0,0,0
CE,2020-03-15,0,0,0,0,0,0
CL,2020-03-15,122,122,0,0,0,0
